Date,Adj Close,Close,High,Low,Open,Volume
2015-01-02,61.46247100830078,66.25499725341797,66.6875,65.62249755859375,65.84500122070312,8389600
2015-01-05,60.105770111083984,64.7925033569336,65.875,64.71749877929688,65.87249755859375,12751200
2015-01-06,59.71847915649414,64.375,65.19499969482422,63.71500015258789,64.94750213623047,11070000
2015-01-07,60.518585205078125,65.23750305175781,65.28500366210938,64.36250305175781,64.61000061035156,9346800
2015-01-08,61.330291748046875,66.11250305175781,66.27999877929688,65.65750122070312,65.80000305175781,10443200
2015-01-09,60.421180725097656,65.13249969482422,66.11750030517578,64.94249725341797,65.90249633789062,10523600
2015-01-12,60.302886962890625,65.00499725341797,65.5,64.78500366210938,65.26000213623047,6425600
2015-01-13,60.47916030883789,65.19499969482422,66.45249938964844,64.77749633789062,65.50499725341797,10284000
2015-01-14,59.268531799316406,63.88999938964844,64.6500015258789,63.529998779296875,64.16000366210938,12225200
2015-01-15,58.70499801635742,63.282501220703125,64.36750030517578,63.09000015258789,64.17749786376953,10569200
2015-01-16,59.127079010009766,63.73749923706055,63.775001525878906,62.875,62.974998474121094,11137200
2015-01-20,59.56540298461914,64.20999908447266,64.92250061035156,63.564998626708984,64.05500030517578,14933200
2015-01-21,59.66743469238281,64.31999969482422,64.90750122070312,63.625,64.04000091552734,9784000
2015-01-22,59.741661071777344,64.4000015258789,64.75,63.342498779296875,63.86249923706055,11566000
2015-01-23,59.90167236328125,64.57250213623047,65.1624984741211,64.54499816894531,64.62999725341797,6166800
2015-01-26,59.493499755859375,64.13249969482422,64.32250213623047,63.45000076293945,64.23500061035156,8552400
2015-01-27,58.20868682861328,62.747501373291016,63.4474983215332,62.14500045776367,63.4474983215332,11027600
2015-01-28,57.134925842285156,61.59000015258789,63.252498626708984,61.57500076293945,63.13249969482422,11430800
2015-01-29,57.515262603759766,62.0,62.20000076293945,61.29249954223633,61.88249969482422,15668400
2015-01-30,59.117801666259766,63.727500915527344,65.90499877929688,63.727500915527344,65.0999984741211,22151600
2015-02-02,59.217533111572266,63.834999084472656,64.07749938964844,62.42499923706055,64.07749938964844,13665200
2015-02-03,60.24956512451172,64.94750213623047,65.11250305175781,63.685001373291016,64.17749786376953,15075600
2015-02-04,61.43231201171875,66.22250366210938,66.68250274658203,64.7750015258789,64.89749908447266,22170800
2015-02-05,63.03488540649414,67.94999694824219,67.94999694824219,66.4749984741211,66.8125,16565600
2015-02-06,62.01908493041992,66.8550033569336,68.11250305175781,66.51000213623047,67.9375,11242000
2015-02-09,61.564517974853516,66.36499786376953,67.08499908447266,66.31999969482422,66.85250091552734,7834400
2015-02-10,61.35346603393555,66.13749694824219,66.96749877929688,65.90750122070312,66.6875,9396800
2015-02-11,61.7995719909668,66.49749755859375,66.57499694824219,66.0625,66.24500274658203,8795600
2015-02-12,62.94267654418945,67.72750091552734,67.72750091552734,66.76499938964844,66.90499877929688,11641600
2015-02-13,62.64527893066406,67.40750122070312,68.1875,67.19499969482422,68.1875,8476000
2015-02-17,62.93337631225586,67.71749877929688,67.99749755859375,67.46749877929688,67.87000274658203,6810400
2015-02-18,62.52679443359375,67.27999877929688,67.75,67.0374984741211,67.71749877929688,6429200
2015-02-19,62.52214431762695,67.2750015258789,67.51750183105469,67.0,67.51750183105469,5654800
2015-02-20,63.42828369140625,68.25,68.25,66.76499938964844,67.26000213623047,9034800
2015-02-23,63.430564880371094,68.25250244140625,68.33000183105469,67.5625,68.23999786376953,6654800
2015-02-24,63.305110931396484,68.11750030517578,68.45249938964844,67.7925033569336,68.45249938964844,9045200
2015-02-25,63.430564880371094,68.25250244140625,68.55750274658203,67.81500244140625,67.81500244140625,6842800
2015-02-26,63.60250473022461,68.4375,68.625,68.00499725341797,68.30000305175781,13459600
2015-02-27,63.03562927246094,67.82749938964844,68.54750061035156,67.82749938964844,68.36750030517578,7965200
2015-03-02,64.65730285644531,69.57250213623047,69.57250213623047,68.61000061035156,69.17749786376953,11653600
2015-03-03,63.9626350402832,68.82499694824219,69.6624984741211,68.375,69.6624984741211,8807200
2015-03-04,63.60250473022461,68.4375,68.7874984741211,68.0625,68.7874984741211,8021200
2015-03-05,63.690799713134766,68.53250122070312,68.78500366210938,68.4375,68.75,6756000
2015-03-06,62.5778923034668,67.33499908447266,68.62000274658203,67.3125,68.3499984741211,11590800
2015-03-09,63.061195373535156,67.8550033569336,68.05249786376953,67.2699966430664,67.62999725341797,8902000
2015-03-10,61.61602783203125,66.30000305175781,67.46499633789062,66.30000305175781,67.41000366210938,11125600
2015-03-11,61.511474609375,66.1875,66.84500122070312,65.76249694824219,66.40750122070312,12105200
2015-03-12,62.6336555480957,67.3949966430664,67.5,66.57499694824219,66.5999984741211,9530800
2015-03-13,61.57653045654297,66.25749969482422,67.20999908447266,66.125,67.20999908447266,12578800
2015-03-16,62.50354766845703,67.25499725341797,67.51249694824219,66.65750122070312,66.72250366210938,9849600
2015-03-17,61.453392028808594,66.125,67.08999633789062,66.03500366210938,67.01499938964844,14290800
2015-03-18,62.189910888671875,66.9175033569336,66.99500274658203,64.75250244140625,66.02249908447266,50658000
2015-03-19,62.089988708496094,66.80999755859375,67.19000244140625,65.75,66.83000183105469,15407500
2015-03-20,62.647621154785156,67.41000366210938,67.69999694824219,66.77999877929688,67.25,15372000
2015-03-23,62.34092712402344,67.08000183105469,68.20999908447266,67.06999969482422,68.02999877929688,8128000
2015-03-24,62.35950469970703,67.0999984741211,67.69000244140625,66.83999633789062,67.0999984741211,6534800
2015-03-25,61.086307525634766,65.7300033569336,67.43000030517578,65.7300033569336,67.0999984741211,13054300
2015-03-26,60.956172943115234,65.58999633789062,66.30000305175781,65.0199966430664,65.25,9487200
2015-03-27,60.90971374511719,65.54000091552734,65.80999755859375,65.1500015258789,65.5199966430664,6521100
2015-03-30,61.02125549316406,65.66000366210938,66.31999969482422,65.5,66.0199966430664,11237100
2015-03-31,60.78889846801758,65.41000366210938,66.20999908447266,65.38999938964844,65.47000122070312,7400500
2015-04-01,60.57515335083008,65.18000030517578,65.5199966430664,64.44999694824219,65.44999694824219,7633000
2015-04-02,60.67737579345703,65.29000091552734,65.62000274658203,64.80999755859375,64.98999786376953,5083000
2015-04-06,60.59372329711914,65.19999694824219,65.63999938964844,64.41000366210938,64.7300033569336,8351200
2015-04-07,61.151363372802734,65.80000305175781,66.19000244140625,65.30999755859375,65.37999725341797,6660800
2015-04-08,61.801876068115234,66.5,66.83999633789062,65.80000305175781,65.88999938964844,6604200
2015-04-09,61.746116638183594,66.44000244140625,66.81999969482422,65.76000213623047,66.56999969482422,5408500
2015-04-10,61.65317153930664,66.33999633789062,66.69000244140625,65.93000030517578,66.69000244140625,4628500
2015-04-13,60.974754333496094,65.61000061035156,66.80000305175781,65.51000213623047,66.22000122070312,5059800
2015-04-14,60.90043258666992,65.52999877929688,65.94000244140625,64.87999725341797,65.5199966430664,5621800
2015-04-15,61.039817810058594,65.68000030517578,65.91000366210938,65.30000305175781,65.5999984741211,5347100
2015-04-16,61.011924743652344,65.6500015258789,66.01000213623047,65.3499984741211,65.52999877929688,4121300
